sha256	size	selection	origin (escaped)
0783bc141c9e34554b142398d54a8d85bdb62fa0551900a76b7621f12cebfd4e	1297	member-rule	bbs_ads-2020-10-04/_unknown_location/Cherry_Tree/1994-01-27/banner.txt
b5ba1658cd74f857d96947d09ece9f87daf65a3601cd819c33bc96e527561608	59	loose	bbs_ads-2020-10-04/_unknown_location/Cherry_Tree/readme.txt
5b76fa835c358e5385b59c0a173051a403cc6544827ac5770d9901049e0c0140	2195	member-rule	bbs_ads-2020-10-04/_unknown_location/CokeISO/2001-07/Coke.nfo
3b79542cf13270b178ba0740f737f33b892e1afc0f80fc153f61f88721f89a43	1184	member-rule	bbs_ads-2020-10-04/_unknown_location/Covert_Operation/1996-11-20/co.nfo
257a3fa608a607a63123e170ff364efe0d0a4b831ce719bfd79a8f994ea7b7ac	1006	member-rule	bbs_ads-2020-10-04/_unknown_location/Cross_Over/X-OVER.BBS
2a63be86adfd0be6bec5a3cb863b39c794ea9a0e6c661c7f862941a268fe37e1	20660	member-rule	bbs_ads-2020-10-04/_unknown_location/Cyberstorm/1996-03-21/Doublecache.exe
f8ecb6c4207b35fca0fec9d0d5df730aa5aa075531c4121d5476726b9cb9df2c	1278	loose	bbs_ads-2020-10-04/_unknown_location/DIRGTSOL.AD!
631c4508c2c2f9656eee806a90ef6023d61d8bc0275cddd7b9100a683acc4ee7	1717	member-rule	bbs_ads-2020-10-04/_unknown_location/DOS error code 205
0dd7b01dc2bb6f28deeed10396e49be791748ca66311bd97ef1c3bf60b5db9e7	887	member-rule	bbs_ads-2020-10-04/_unknown_location/Deaster_Area/1993-05-02/DESASTER.!!!
4dff4813696f4a4e0a540881dae65e4a6c14c2094e329c74d6c4e4e910a050c6	1109	member-rule	bbs_ads-2020-10-04/_unknown_location/Desolation_Row/1997-01-14/ad01.txt
f6ead60aa328957a00d1b93274118321f28c1f45a26b7e164fecd145b84faabe	5437	member-rule	bbs_ads-2020-10-04/_unknown_location/Digital_Playground/1997/dpg.nfo
f6ead60aa328957a00d1b93274118321f28c1f45a26b7e164fecd145b84faabe	5437	member-rule	bbs_ads-2020-10-04/_unknown_location/Digital_Playground/2003-07-28/dpg.nfo
9f814c609b654fefb08ff41e26e0be2cc97488ac0981113e1e078cd8e0b838de	733	member-rule	bbs_ads-2020-10-04/_unknown_location/Double_Impact/DIB.TXT
11e9234083dfc9ae10e1bdcb0b570fb214559e6817ff887352a2d35234bc4cae	1916	member-rule	bbs_ads-2020-10-04/_unknown_location/Dream_Park/1995-07-01/Schrumpfschlauch!
d99a5cee39e9b07dc5070c235098826649f5eabf5149f617400d1738f3ace662	9559	member-rule	bbs_ads-2020-10-04/_unknown_location/Dyers_Eve/2002-03/de.nfo
d99a5cee39e9b07dc5070c235098826649f5eabf5149f617400d1738f3ace662	9559	member-rule	bbs_ads-2020-10-04/_unknown_location/Dyers_Eve/2002-06/de.nfo
8df66de9f4cc6e7bd61722c90682ab359bda4bbc478c1fc8b26b358d170f91ee	2149	member-rule	bbs_ads-2020-10-04/_unknown_location/Empire_Palace/BLA1.TXT
703bfb5bdd9d5a03d3ae24b59cb94a5f481cb2afe252a2c14a3a2d70104efbda	1544	member-rule	bbs_ads-2020-10-04/_unknown_location/Enterprise_Unlimited/1996-10-16_banner.txt
a922853494a485f0dd33910c0cf7212c3a30a617ef6d5bb78a2edc5470b33bf0	1374	member-rule	bbs_ads-2020-10-04/_unknown_location/Fatal_Chaos/fatal_chaos.txt
00d0280b7050b3cb9dc39827f602a7efc1009d37f11fed4d4d32b99503dfad19	1236	member-rule	bbs_ads-2020-10-04/_unknown_location/Fatal_Decision/1995-03/ad.txt
68c2071181c0c335ecfcc8d8e43962680d9abca5cf3e05cf617729cfdd905fff	1113	member-rule	bbs_ads-2020-10-04/_unknown_location/Fate_Gate/FateGate.diz
8cf470bff8e3c8b75c69582aebcbb1c95123bc93088a03bd892b996fef476316	1786	member-rule	bbs_ads-2020-10-04/_unknown_location/Fire_Site/1999-12-09/firesite.nfo
cf1850c8951c711464469bfecf7d30b3ff8d6be81f943e5c89aafaab7759309d	334	member-rule	bbs_ads-2020-10-04/_unknown_location/Foo_Keen/2000-09-06/nfo.f00
cf1850c8951c711464469bfecf7d30b3ff8d6be81f943e5c89aafaab7759309d	334	member-rule	bbs_ads-2020-10-04/_unknown_location/Foo_Keen/2001-01-30/nfo.f00
0bfcf87cce5762f93fa051ced3ab5626648c4260aa1444e683784d0d8c9fed14	283	member-rule	bbs_ads-2020-10-04/_unknown_location/Foo_Keen/2002-02-19/__foo__
568a7f80a2684a43d2fd61e9d84689aed8217b6dc2d4e7c80f79893a84b1400b	964	member-rule	bbs_ads-2020-10-04/_unknown_location/Fun_Factory/FunFactory
c7b2638c74781d3bd29ce5aca21f833c737865b11ae6dbafa9ebfe9497249a11	927	loose	bbs_ads-2020-10-04/_unknown_location/GET THIS SHITTY ADDY!
1399f9130e4fa4977971dbd89a7d987a9ae6a6936193c2eafaa3aa2816fe430d	805	member-rule	bbs_ads-2020-10-04/_unknown_location/Genetic_Bodyparts/genetic-bodyparts
1a1103d454a44f8bfa5451b1d6bbe897c3c6424430d35b3b788873f218e0c998	2065	member-rule	bbs_ads-2020-10-04/_unknown_location/G\u{207f}nni.news
7bc413252ede05325930a12894fc7fd684df98c165f6def42b29d03cde411f14	1320	member-rule	bbs_ads-2020-10-04/_unknown_location/Heavens_Gate/1994-09-25/heavens.txt
67df54cffa06ba4ce273e65407846985786416b750461edbfeafb3fac15570f5	26256	member-rule	bbs_ads-2020-10-04/_unknown_location/Heavens_Gate/1994-09-25/neon.iff
fbbf15a11516edb1c3010020c228b01c9f8c4fb5eccbbf29e48d0e21cc5c2358	575	member-rule	bbs_ads-2020-10-04/_unknown_location/High_Voltage/1999-07-17/hiv.nfo
28e7cedc01fb71a1a343af58f4050197caa896d177e4a545d25052c54e29b139	724	member-rule	bbs_ads-2020-10-04/_unknown_location/High_Voltage/2000-03-01/hiv.nfo
28e7cedc01fb71a1a343af58f4050197caa896d177e4a545d25052c54e29b139	724	member-rule	bbs_ads-2020-10-04/_unknown_location/High_Voltage/2000-05-01/hiv.nfo
28e7cedc01fb71a1a343af58f4050197caa896d177e4a545d25052c54e29b139	724	member-rule	bbs_ads-2020-10-04/_unknown_location/High_Voltage/2000-11-03/hiv.nfo
28e7cedc01fb71a1a343af58f4050197caa896d177e4a545d25052c54e29b139	724	member-rule	bbs_ads-2020-10-04/_unknown_location/High_Voltage/2000-11-22/hiv.nfo
23f9cd3b6189c9c9122094c434358c4d6b9dc7796b41f76f1220960e9620da5d	1629	member-rule	bbs_ads-2020-10-04/_unknown_location/Highway_2_Hell/1999-12-09/H2H.NFO
11356bbe9ee137c2691c7713c900280cfa44dee148d6ec90ec490aa911f46a0a	1386	member-rule	bbs_ads-2020-10-04/_unknown_location/Highway_2_Hell/2000-06-15/H2H.NFO
97da3a957f7d1c1b11bb77dd67e1b808844dd16eb73a39b52a3842915b61ba8a	457	member-rule	bbs_ads-2020-10-04/_unknown_location/Hit0day/hit0day.nfo
4a50184439d19ccaa69cadca9d8fba2c76282a20153617aced24939311a5bf74	973	member-rule	bbs_ads-2020-10-04/_unknown_location/Hyper_Space/1998-05-24/FAST_AMIGA_PD!
4a50184439d19ccaa69cadca9d8fba2c76282a20153617aced24939311a5bf74	973	member-rule	bbs_ads-2020-10-04/_unknown_location/Hyper_Space/FAST_AMI
52ce8fc43a075ec58d0219315207850cdf6d96c7b3a26efecd36e287895f9af2	9472	member-rule	bbs_ads-2020-10-04/_unknown_location/Hyper_Space/HYPERSPA.GIF
3fa5e0c57c38e94d1ec568ae41ab819759553d0ac126bc8b1d66ede7baa5a9cb	1503	member-rule	bbs_ads-2020-10-04/_unknown_location/Keyboard/HowToBluebox
b2cc7d4fae52ae9d510b117d2012ecc6ee4a93b44fe7e3dc8d12d864748e713a	1070	member-rule	bbs_ads-2020-10-04/_unknown_location/Lateenos/1995-06-26/lateenos
10c728fff80f0b3306a51a9e27f221d51abaa62c293f7d54204b4b264fc66d91	1133	member-rule	bbs_ads-2020-10-04/_unknown_location/Ludicrous/2002-03/lcs_r0x.nfo
c5ce8d9d1753e5c7ed8fbea077b4762b57ff65f871f1c3deff8b489afeedb50f	1196	member-rule	bbs_ads-2020-10-04/_unknown_location/Magnetic_Fields/2000-06-15/mf.nfo
7633d34db06772b135aba0961b43b37c51996942c8096bdbf0420b09a9412578	1337	member-rule	bbs_ads-2020-10-04/_unknown_location/Major_Malfunction/1999-12-09/mm.nfo
9f67bcc8f4332a5ee18d6e948309683a4e2b6216d4104a89371e2d3be763fc15	41646	member-rule	bbs_ads-2020-10-04/_unknown_location/Manic/1995-01-04/Got10pM8e.iff
c1a1c4c2610e4ec9ba6745542ec7b9d4553003b83eb2b4ae75231cafdc4efa4a	832	member-rule	bbs_ads-2020-10-04/_unknown_location/Matthias/1999-05-09/mat.tag
73f14153decf8fe6246c16757f911932d9780a468bf4f7a7340b537a72b9d736	929	member-rule	bbs_ads-2020-10-04/_unknown_location/Milestone/1997/ms.nfo
39cf30f5989321a5e5d23dbc947c2d4b75e7002e042fec2e3a6b0fef1613d713	1001	member-rule	bbs_ads-2020-10-04/_unknown_location/Mystical_Chaos/ad01.txt
39f24043f9c430a711aabf25ec73428c48e7a807b79a7268d217985c30729e29	749	member-rule	bbs_ads-2020-10-04/_unknown_location/N.S.S/1994-11-08/187-KB1.L187
39f24043f9c430a711aabf25ec73428c48e7a807b79a7268d217985c30729e29	749	member-rule	bbs_ads-2020-10-04/_unknown_location/N.S.S/1994-12-27/PHN-MP51.PHN
39f24043f9c430a711aabf25ec73428c48e7a807b79a7268d217985c30729e29	749	member-rule	bbs_ads-2020-10-04/_unknown_location/N.S.S/1995-01-04/P0T-SEL1.P0T
39f24043f9c430a711aabf25ec73428c48e7a807b79a7268d217985c30729e29	749	member-rule	bbs_ads-2020-10-04/_unknown_location/N.S.S/1995-01-21/DLT-FA20.DLT
0c63917f2a6965d608a418e84a4342f35a5966a570fb2a89adf2adbd4a508330	304	member-rule	bbs_ads-2020-10-04/_unknown_location/Network_International_Ltd/1998-11-16/nil.tag
8c58b0993ea0f44568dfcff9a7ed05c8c6fbaf0c8614da10054432027cafa91d	2105	member-rule	bbs_ads-2020-10-04/_unknown_location/Northern_Lights/1998-05-02/nl.txt
3fa37d10794efb8e2911bfda87c4317dca751980ce165395874206a8be336692	1399	member-rule	bbs_ads-2020-10-04/_unknown_location/Nuclear_Dust/1999-12-09/nud.nfo
77f71955a442cad9f851f0e8482a1e0484b4d5a650be0499e812b9fccfa5ba1a	934	member-rule	bbs_ads-2020-10-04/_unknown_location/Nuclear_Research/BKSJO
071bdfc4c58345ac1e23e8fe3023997ac7488d4b57834e4f162b1dc7d10924d9	1104	member-rule	bbs_ads-2020-10-04/_unknown_location/Outer_Rim/1994-10/_cHANGED_
0e2b2b51450ba89fcce50d81bccb252eae7d971b845df1ef17a002c438d9ec08	1298	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout/2000-01-21/ph.nfo
f798c36f9696cded51ce402870850fea6787a30832f574cfec75da655e31bed7	1201	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout/2000-10-26/phc.nfo
f798c36f9696cded51ce402870850fea6787a30832f574cfec75da655e31bed7	1201	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout/2000-11-22/phc.nfo
f798c36f9696cded51ce402870850fea6787a30832f574cfec75da655e31bed7	1201	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout/2001-01-01/phc.nfo
d3d6cb75cb6cb0669c2abb99a1b22cec75e3836f773219f62b3596dc1fd83944	1194	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout/2001-01-30/phc.nfo
bdb668b0f474556de809b32f67a0893925cb06b19723c820aa8610fea5b63a86	1236	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout/2001-03-23/phc.nfo
bdb668b0f474556de809b32f67a0893925cb06b19723c820aa8610fea5b63a86	1236	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout/2001-04-03/phc.nfo
f798c36f9696cded51ce402870850fea6787a30832f574cfec75da655e31bed7	1201	member-rule	bbs_ads-2020-10-04/_unknown_location/Pirates_Hideout_Console/2000-10-11/phc.nfo
2942fa120bff1eff3178f118dbfd614fc105fe3621b41b7b35e3e4db14c7dfc9	1023	member-rule	bbs_ads-2020-10-04/_unknown_location/Planet_Love/1999-08/PL.nfo
2942fa120bff1eff3178f118dbfd614fc105fe3621b41b7b35e3e4db14c7dfc9	1023	member-rule	bbs_ads-2020-10-04/_unknown_location/Planet_Love/1999-08-20/PL.nfo
3e2b8fc8028d04b1aa085d21777b5e056739bd7cbb2dfdeeac39a39ddd7612a9	504	member-rule	bbs_ads-2020-10-04/_unknown_location/Planet_Love/1999-11-08/i-love.pl
7733bd66a009eb6019cf56fab325b95c30846d1b321bafff237dc986f1520bb6	862	member-rule	bbs_ads-2020-10-04/_unknown_location/Planet_Mars/2004-05-12/planet_mars.txt
33b19a782905ed4c2665805213cfad1c52211358f3f73fa54a5f613292ef87a4	2677	member-rule	bbs_ads-2020-10-04/_unknown_location/Police_Leech_Dump/1997-04-01/pld.nfo
8a53059433e0258f033b75747ae28e720243c06ff1fcc96f9ed4da4c6d234d87	1441	member-rule	bbs_ads-2020-10-04/_unknown_location/QuadCon/2000-06-15/quadcon.nfo
709e436f95e7e03b93d9a787f2c949b016832cbe231fabfdee5542891fc1d3f9	1876	member-rule	bbs_ads-2020-10-04/_unknown_location/Rise/1995-07-17/GAMEBOY.SGB
8f78e95b6d06cd93ab24cf024f5901b129c72e0b46773fc4a480fbdcb02473a8	1199	member-rule	bbs_ads-2020-10-04/_unknown_location/Second/2000-06-15/second.nfo
18ac5719dcc949af2264e88dcd9b910acc0e46bce42eebf485d023bba1d74f57	732	member-rule	bbs_ads-2020-10-04/_unknown_location/Second_Try/2001-09/ST.nfo
074e3ab1fac4465f9d7ad7b12faa06f8677288eb36b9c99d3a12bfcae81baa01	64	loose	bbs_ads-2020-10-04/_unknown_location/Second_Try/2001-09/readme.txt
18ac5719dcc949af2264e88dcd9b910acc0e46bce42eebf485d023bba1d74f57	732	member-rule	bbs_ads-2020-10-04/_unknown_location/Second_Try/2001-09-15/ST.nfo
afb8b85f9de8d11ed6aad6300e661c8ff9ebaf6f9181163dc1d6248c5dd11b27	1347	member-rule	bbs_ads-2020-10-04/_unknown_location/Secured_Area/1996-11-12/SECURITY.NFO
6861d6c9e6b2e0079294566ef178c6f9ed6342e7d885a98653d22bdc9315bc64	1003	member-rule	bbs_ads-2020-10-04/_unknown_location/Simple_Pleasures/2000-04-14/simple_pleasures.nfo
cecf27349439bb966f86641730227ed580a7cc5a28b5772479a6776e06aa7dda	28504	member-rule	bbs_ads-2020-10-04/_unknown_location/Simple_Pleasures/2000-04-14/sp.jpg
faa80c472b4aed12f30dfa9d6305e29eb1a0c435f1d2fbe296d7f12b4d1363de	2428	member-rule	bbs_ads-2020-10-04/_unknown_location/Simple_Pleasures/2000-04-14/sp.nfo
731a4b3e98c9605523c5319467a3f912f3a84977430ef8aec1d0316490262bc1	1379	member-rule	bbs_ads-2020-10-04/_unknown_location/Spiritual_Reality/1995-03/SpiritualREALITY
3be41fb873d4eb4214d9afc21842854c7b441dbcbd67353dff666341b173473d	700	member-rule	bbs_ads-2020-10-04/_unknown_location/Stairway_To_Heaven/1995-09-12/stairway.txt
45a2b2ea1001b0c6e9fcc4dfec2258b54e6396f0691a75f3bf7d905a53d64084	896	member-rule	bbs_ads-2020-10-04/_unknown_location/Star_Shop/1996-05-28/Addy1.TXT
39e26d829c0cd91d7ca563db5ff6d54967e4362e0ce74dc6ac4816305e49f124	1064	member-rule	bbs_ads-2020-10-04/_unknown_location/Strong_Impression/1992-07-05/Banner.2.1
4867325c92d2ca77e130747f2a55f4b33eb1a6e974974b39a72a66a2b8da66e0	408	member-rule	bbs_ads-2020-10-04/_unknown_location/TDE/1999-05-15/tde.nfo
178c6ad573522f64d30e7a8f66c79be3fcf39a4394f468a3fd2f11709e99aad1	7988	member-rule	bbs_ads-2020-10-04/_unknown_location/TDE/1999-05-15/tde.png
4867325c92d2ca77e130747f2a55f4b33eb1a6e974974b39a72a66a2b8da66e0	408	member-rule	bbs_ads-2020-10-04/_unknown_location/TDE/1999-08-09/tde.nfo
178c6ad573522f64d30e7a8f66c79be3fcf39a4394f468a3fd2f11709e99aad1	7988	member-rule	bbs_ads-2020-10-04/_unknown_location/TDE/1999-08-09/tde.png
2fbce91b5bfc1d46c7f738cf84dc61f0b783f641a0a52a64643aceb8c6e5c049	1958	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Argosy/unknown/argosy.nfo
b96c95c10efea715951755b70094cdbebbabfc2c7117537e2edf4358c4b7d7f9	81	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Delta_Quadrant/1999-03-26/tDQ.nfo
b96c95c10efea715951755b70094cdbebbabfc2c7117537e2edf4358c4b7d7f9	81	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Delta_Quadrant/1999-08-23/tDQ.nfo
a75fe715a6734d61daf350be8736e0124cca22477b15be1cb59dc8e6d28a7c77	1010	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Ghetto/1992-02-29/Banner
671a32857718ce52328b12f71ed6fe931eecb7fd4a676ed0d4e872d7d62a08ab	1412	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Lost_Pyramid/2000-09-07/tlp.nfo
32b095ec5f031fa913cc232e3fc07c309350f87b5b79bcee6e9fc564d3ae447d	1537	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Pir8tes_Pavilion/pir.nfo
1e43d5603e977996e430016f24b27d1a9a4425859a8c945addd8670aa74e246c	541	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Syndicate/2002-07/tsc.nfo
6089492f2a23ba373aa5e204090e46d95537cf9c7d5e6159361ef5bb7050f10b	1190	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Trip/1999-12-01/THETRIP.TAG
e74d7a57934571b5c44b8be5ab0ceb7e8aba59d798f5144d4dfbea00780c6a3d	1738	member-rule	bbs_ads-2020-10-04/_unknown_location/The_Wolves_House/2000-06-15/twh.nfo
07aac4b8e2f2368969b114f1960297f722ececbb3ddff99f1081ea3d4211fa6f	1100	member-rule	bbs_ads-2020-10-04/_unknown_location/Tombstone/1995-01-14/-TOMB-.FS
498f59b4c0f9811c16bcd8dfa59bc4047991c9f38f0a5e46c95808fd9255792f	1071	member-rule	bbs_ads-2020-10-04/_unknown_location/Toon_Town/1997-04-08/cool
aff06ea566f30124ffc9dea2897671aa71c99565f7b35b6c8da59d37c800cfc7	716	member-rule	bbs_ads-2020-10-04/_unknown_location/Ultra/1999-06-12/ultra.nfo
44261e837d764c61b6f0ef55a3600fea036a66e75dc02ecd5301056c502f360a	703	member-rule	bbs_ads-2020-10-04/_unknown_location/Ultra/1999-08-09/ultra.nfo
d53fdfd8c7c725e1e39b95a0415955495ca86f87034c4c9ca76a63cc921e2727	1792	member-rule	bbs_ads-2020-10-04/_unknown_location/VSF/1995-08-02/VIRTUA.NFO
428ad323b7495e6cce6da1c410451dcbe88c62af43f5b1245977a04d746d03bb	1399	member-rule	bbs_ads-2020-10-04/_unknown_location/Valhalla_Console/1999-12-06/Valhalla.nfo
e8f7b72d9b754d7cf27fceb3174adb533eae295d60d73389b917f4d2244abbf8	2836	member-rule	bbs_ads-2020-10-04/_unknown_location/Valhalla_Console/2000-10-15/Vconsole.NFO
e8f7b72d9b754d7cf27fceb3174adb533eae295d60d73389b917f4d2244abbf8	2836	member-rule	bbs_ads-2020-10-04/_unknown_location/Valhalla_Console/2001-01-04/Vconsole.NFO
395eb4c3706a162a4ec66c4e2b408c6d37abef0cb8dbd5c5d29f94fd75ba6ff9	2391	member-rule	bbs_ads-2020-10-04/_unknown_location/Valhalla_Console/2001-01-19/Vconsole.NFO
395eb4c3706a162a4ec66c4e2b408c6d37abef0cb8dbd5c5d29f94fd75ba6ff9	2391	member-rule	bbs_ads-2020-10-04/_unknown_location/Valhalla_Console/2001-01-30/Vconsole.NFO
395eb4c3706a162a4ec66c4e2b408c6d37abef0cb8dbd5c5d29f94fd75ba6ff9	2391	member-rule	bbs_ads-2020-10-04/_unknown_location/Valhalla_Console/2001-02-01/Vconsole.NFO
1ab54c14919ec36369a23ddb033bfed9ea3bca97ebc7e3fe9285ccd89e46c2a7	634	member-rule	bbs_ads-2020-10-04/_unknown_location/Virtual_Springfield/1999-05-04/vsf.nfo
09598280308854b585fc822dd93eccfc94870a310c429b85f21c7eb38977dcb4	1068	member-rule	bbs_ads-2020-10-04/_unknown_location/Virtual_Springfield/1999-05-14/vsf.nfo
3266a0f29efb2e7c0e818a75a5b56e3fbf23c80dc2048d695eb9f64e840faeea	432	member-rule	bbs_ads-2020-10-04/_unknown_location/Virtual_Springfield/1999-06-02/vsf.nfo
ea895d9905797de8074273b93ade3f57c3bab5bed121ddeb2c5324d0d7996581	817	member-rule	bbs_ads-2020-10-04/_unknown_location/Vision_Factory/1998-04-11/VISION_F.NFO
a237b5db20a72d4bdf88073bc051233ac8588c9441b95db1fa9cd66f8b243941	1501	member-rule	bbs_ads-2020-10-04/_unknown_location/Vulture/1998-12/_!VuLT.TxT!_
a237b5db20a72d4bdf88073bc051233ac8588c9441b95db1fa9cd66f8b243941	1501	member-rule	bbs_ads-2020-10-04/_unknown_location/Vulture/1999-05/_!VuLT.TxT!_
a237b5db20a72d4bdf88073bc051233ac8588c9441b95db1fa9cd66f8b243941	1501	member-rule	bbs_ads-2020-10-04/_unknown_location/Vultures/1998-01/_!VuLT.TxT!_
a237b5db20a72d4bdf88073bc051233ac8588c9441b95db1fa9cd66f8b243941	1501	member-rule	bbs_ads-2020-10-04/_unknown_location/Vultures/1998-07-05/_!VuLT.TxT!_
04b6a5c3d0fef9f851b130c118b81e261061e5cbd3f328b449f9ce460f907925	419	member-rule	bbs_ads-2020-10-04/_unknown_location/Warp_9/1998-04-11/FAST.W9
679c17abb9064a0fd2d25822a1e74d080f445e344f7e19a4db4d3564e41a87af	1412	member-rule	bbs_ads-2020-10-04/_unknown_location/Wintermute/1995-05/bAD rATiO aND eViL sYSoP
012b976206bad3ee81960419c77a6bfea5385da053fc5dd12aefeab911114f23	974	member-rule	bbs_ads-2020-10-04/_unknown_location/_unreadable_/1994-09-25_2/U_NEED_IT!
50eda7960a0e87391bcaf5da81b180236e47c2f4141e1541588c1517fef506ed	1152	member-rule	bbs_ads-2020-10-04/_unknown_location/_unreadable_/2004-05-12/unknown.txt
6bf524303ccdced6b6b78413aee3b31099b78b13ce42994145c949aaab58d872	829	loose	bbs_ads-2020-10-04/_unknown_location/aMBaLaNToa
0a8be123ed6c651de0c949104d71c1d15f90532141e9c816b6e1569770d27e78	4862	loose	bbs_ads-2020-10-04/_unknown_location/bh2.txt
7c091687527a9826130070c978b0ca606395c50312d8f1122e04cd517f4e3860	2143	loose	bbs_ads-2020-10-04/_unknown_location/bkhl5.txt
fe9f2dcc2a464ae5a0c64afaeba5ce22dd4aa4faf0b936001b040a7635dc5a08	2120	member-rule	bbs_ads-2020-10-04/ar/Angel_Dust/unknown/angel_dust.txt
6191aa99b9783e673782d0b47b17d679384245e3e33e03488a824fd22d8c810d	1652	member-rule	bbs_ads-2020-10-04/ar/Painkiller/ad01.txt
e4da91e2f7c23667cc40b650b76df2c7d99e07291b71efb30bb4856f76f86427	7216	member-rule	bbs_ads-2020-10-04/ar/Unnamed_Landz/12-21-95.U-L
56b9cd2f03d6d734f7419d286cdb274fe9008f71e302eabd5922da973acfb8e7	2017	member-rule	bbs_ads-2020-10-04/at/Crime_City/1993-03-31/mci.crime
08b6514c9976677a5af9cee92f5ff397d6dce4f71df774682f0bde56fac9fc9a	1497	member-rule	bbs_ads-2020-10-04/at/Dark_Illusion/DaRk\u{2556}I\u{fa}l\u{2561}Si\u{b0}n!
0cfa853a49e296afaeaf4af9dd9a7502c92663009bd0fe96bbe2165a8fc91ecc	1598	member-rule	bbs_ads-2020-10-04/at/Home_Boy_Land/bUrRp!!
811e5cfa4406f4a6f55ab9b81d664ffd9a258a7cbd86ef22759c094e422624a5	1106	member-rule	bbs_ads-2020-10-04/at/Micron/1995-08/ad01.ans
e9c27f3165ccc7bdf21cc50077d75419bde7d8433449b9d7a964cb0835edc859	1725	member-rule	bbs_ads-2020-10-04/at/Pleasure_Dome/1994-10-01/pleasuredome.txt
9b8d90bda9b5b1e98ea04481c795b7955c03eaeb246990c62e3e0ca54173e54b	1024	member-rule	bbs_ads-2020-10-04/at/Pleasure_Dome/1994-11-29/FakeBootBlock.1
b67cce406a73b667e22df81904a79d18e63e034331e43ee37d7e538ab06a1d2d	2041	member-rule	bbs_ads-2020-10-04/at/World_Trade_Center/_-2-FaSt-4-YoU-_
45449d44649127f9df7dfb702ebd84a14d8bb265333cc42af2cb8d2d35f98f99	1673	member-rule	bbs_ads-2020-10-04/au/Chemical_Genocide/1996-12-09/CHEM^GEN.NFO
e547dd9b174c3a45a5304d0ac40cc778abc9446abe3e87f8b4191222eaaa6d84	1649	member-rule	bbs_ads-2020-10-04/au/Coastal_Carnage/1994/_-+!creamANDcheese!+-_
3e8f6bfc551e9c522505ed80edaad65ce9bd1ca8dfa76ef37eac8b3d3f0ac7d6	1456	member-rule	bbs_ads-2020-10-04/au/Dark_Sun/1995-07-26/Banner
2c26c31d00976b45fe3fb211297f8dea985997d5a609216c2d7801dcec8cd2de	1670	member-rule	bbs_ads-2020-10-04/au/Dark_Sun/unknown/DaRK-SuN!
635179ee319277af95caa8cd4b481dc6aa90cfe22bff05ea18b6962ac6a6d1db	1331	member-rule	bbs_ads-2020-10-04/au/Express/1995-01/Add.RND
934ea7a2778ef364b1bbaf279868f255dfbf25f064889a39d66c157f316e71f1	2171	member-rule	bbs_ads-2020-10-04/au/Express/1995-01/Express.ANSi
33d698a90d15d6e19ce1a4565a55828d6454a28b83f53cd7b56efb0115604c6d	1616	member-rule	bbs_ads-2020-10-04/au/Extreme_Prejudice/1992-02/ad01.txt
b3a39a57bad2ebea3fda2e01bd5d30a5fe697dedcedbf0bdb4750fb4a81289f3	1166	member-rule	bbs_ads-2020-10-04/au/Fantasia/1994-11-08/-FANT.OZ_
d1a0e1fd19a99857672459c151b487ebd4fdf01683958b0fda4dab844c8a42d8	1634	member-rule	bbs_ads-2020-10-04/au/Human_Error/1994-11-02/\u{a1}\u{a1}-(\u{2310}+\u{fa}L\u{a1}W\u{3c0}\'\u{ba}-\u{fa}\u{3c0}S\u{258c}3\u{ba}\u{fa})-\u{a1}\u{a1}
08f002c5f5725a7c29b185d4baba6ff66883ebda5e34c00ea2512825c31bd1c9	1534	member-rule	bbs_ads-2020-10-04/au/Human_Error/1994-11-02/\u{bf}H\u{b7}M\u{df}\u{b1}\u{a1}\u{3a9}\u{ab}R\u{2320}\u{ab}\u{bf}
b8d67314a08d31ac4e425a339386626252a463f1375a38067a371eb8a2f848a8	1681	member-rule	bbs_ads-2020-10-04/au/Human_Error/1994-11-02/\u{2555}\u{3a6}\u{3a9}\u{3b4}-+\u{fa}\u{2229}T\u{3a6}\u{2555}
585a82a5906c835469f098c8bf0a97cd9813127788e218b0d2b087c13d087e12	1341	member-rule	bbs_ads-2020-10-04/au/Human_Error/1994-12-22/Banner
fa62b8ed8112987f8731e2177100c2e35e21198c511eb5b71d2617f95e833481	1024	member-rule	bbs_ads-2020-10-04/au/Human_Error/1994-12-22/FakeBootBlock
